Lalake,55-64,Kolehiyo,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Lalake,55-64,Kolehiyo,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Kolehiyo,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Lalake,55-64,Kolehiyo,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Kolehiyo,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Lalake,55-64,Kolehiyo,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Lalake,55-64,Kolehiyo,May Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Kolehiyo,May Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Lalake,55-64,Kolehiyo,May Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Lalake,55-64,Kolehiyo,May Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Kolehiyo,May Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Hindi nakapagtapos ng Kolehiyo,May Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Masters Degree,Walang Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Lalake,55-64,Masters Degree,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Masters Degree,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Lalake,55-64,Masters Degree,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Masters Degree,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Masters Degree,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Lalake,55-64,Masters Degree,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Lalake,55-64,Masters Degree,May Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Masters Degree,May Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Lalake,55-64,Masters Degree,May Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Lalake,55-64,Masters Degree,May Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Masters Degree,May Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Doctorate Degree,Walang Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Doctorate Degree,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Doctorate Degree,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Doctorate Degree,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Lalake,55-64,Doctorate Degree,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Lalake,55-64,Doctorate Degree,May Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Lalake,55-64,Doctorate Degree,May Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Lalake,55-64,Doctorate Degree,May Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Lalake,65-Above,Doctorate Degree,May Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Hindi nakapagtapos ng Elementarya,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Hindi nakapagtapos ng Elementarya,May Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Elementarya,Walang Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Elementarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Elementarya,Walang Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Elementarya,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Elementarya,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Elementarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Elementarya,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Elementarya,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Elementarya,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Elementarya,May Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Elementarya,May Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Elementarya,May Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Elementarya,May Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Elementarya,May Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Elementarya,May Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Elementarya,May Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Elementarya,May Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Elementarya,May Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Elementarya,May Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Elementarya,May Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Elementarya,May Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Elementarya,May Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Hindi nakapagtapos ng Sekundarya,May Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Sekundarya,Walang Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Sekundarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Sekundarya,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Sekundarya,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Sekundarya,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Sekundarya,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Sekundarya,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Sekundarya,May Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Sekundarya,May Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Sekundarya,May Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Sekundarya,May Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Sekundarya,May Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Kolehiyo,Walang Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Kolehiyo,Walang Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,1,0,0,0,0,0,0,0,Environmental Stewardship
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,1,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,0,1,0,0,0,0,0,Health and Wellness
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,0,0,1,0,0,0,0,Cultural Enhancement
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,0,0,0,1,0,0,0,Values Formation
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,1,0,0,Socio-economic
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Kolehiyo,Walang Trabaho,1,0,1,0,0,0,0,0,1,0,Disaster Management
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,1,0,0,0,0,0,1,0,Environmental Stewardship
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,0,0,1,1,0,0,0,Gender and Development
Babae,65-Above,Kolehiyo,Walang Trabaho,0,1,0,0,0,0,0,0,0,1,Literacy
Babae,65-Above,Kolehiyo,Walang Trabaho,0,0,0,0,0,0,0,0,0,0,Health and Wellness
Babae,65-Above,Kolehiyo,May Trabaho,1,0,0,0,0,0,0,0,0,0,Literacy
Babae,65-Above,Kolehiyo,May Trabaho,0,1,0,0,0,0,0,0,0,0,Socio-economic
